,Usuario,Tweet
1047,MAREO_P,"RT @UyO_oficial: La salud de Milagro Sala se ve deteriorada producto del hostigamiento de quienes la tienen como presa política.

Fuerza co…"
1048,OlgaTorresMorel,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1049,sulphur06,RT @juanpischiavi: La internaron a Milagro Sala de urgencia en terapia intensiva Esperemos que su salud resista una vez más. Fuerza negra.…
1050,ilnekropablo,Cuál será la orden dada a los efectivos que están en terapia con Milagro Sala?
1051,AliciaA86495054,"RT @JorgeFava: PRESIDENTE NO ALCANZA CON IR A VERLA O HABLAR. HAY QUE""PONERLE FIN A ÉSTO AUNQUE MASSA NO QUIERA"".Preocupación por salud de…"
1052,salvadormariam8,RT @gladyscorral38: La policía hostiga a Milagro Sala incluso en su internación | vía @eldestapeweb https://t.co/lCjKBZlUtA
1053,RubenFacal2,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
1054,OportoElias,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1055,tinkunaco,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
1056,Mabel94612441,RT @AliciaCastroAR: Milagro Sala. Y 2 preguntas para el presidente Alberto Fernandez @alferdez @CasaRosada 1- ALGUIEN PUEDE SOPORTAR TANTA…
1057,Gusfabmachuca,"@A24COM @facupastor @fabirubino1 periodistas, politicos, camioneros, milagro sala, todos nos toman de boludos, un d… https://t.co/ddLmn8j1aV"
1058,AliciaA86495054,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1059,sentadosolo,"RT @FtePatriaGrande: Milagro Sala esta internada en grave estado en Jujuy. Lleva 6 años como presa política, es perseguida por ser pobre y…"
1060,aliciacristinar,"RT @eldestape_radio: ""El gobierno de Jujuy mandó una policía al lado de la cama de Milagro Sala, que la filma y habla por teléfono. Es host…"
1061,Pablo_PPArg85,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1062,lachodearg,"RT @pablo_dioni: Que raro lo de Milagro Sala:
Cuando estaba a punto de volver a la cárcel, la internan... oh casualidad, en una clínica man…"
1063,victoriacarosel,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
1064,Xandraar1,"RT @eldestape_radio: ""El gobierno de Jujuy mandó una policía al lado de la cama de Milagro Sala, que la filma y habla por teléfono. Es host…"
1065,LuzP31444125,RT @hijos_capital: LIBERTAD A MILAGRO SALA
1066,susanaolcese,"RT @tanosjar08: Internaron a Milagro Sala mientras Morales presiona para que vuelva a la cárcel | En terapia y con un cuadro de ""trombosis…"
1067,VMA_2004,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1068,rominabari,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1069,AquijeDesarroll,RT @MontenegroViki: Fuerza compañera Milagro Sala!
1070,VeroOnca,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
1071,senger_ricardo,"RT @AgotaArgentina: Ariel Velazquez, asesinado en Jujuy por la Tupac Amaru de Milagro Sala. 
Sra: Su karma la alcanza. https://t.co/1lHPmRL…"
1072,pukycardoso,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
1073,Napa_Rui,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1074,eleuge1,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1075,Lmdiariocomar,"PAÍS | La referente social Milagro Sala permanece internada en una sala de terapia intermedia por un cuadro de ""tro… https://t.co/9oy93WUCn2"
1076,miguelai39,RT @loderaulo: Milagro Sala internada por trombosis
1077,Babi_babilonia,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
1078,_LucasArg,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1079,irma653794722,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
1080,AimeeZambranoO,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
1081,pedrocamejo22,"RT @Joseescorcia_19: #ULTIMAHORA 🔴 | Internan a la dirigente y presa política, Milagro Sala de urgencia en terapia intensiva, Por Una tromb…"
1082,marce_diciembre,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1083,LaQuirez,RT @hijos_capital: LIBERTAD A MILAGRO SALA
1084,SilRossi3,RT @gladyscorral38: La policía hostiga a Milagro Sala incluso en su internación | vía @eldestapeweb https://t.co/lCjKBZlUtA
1085,barcademar,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1086,susanaolcese,RT @AliciaCastroAR: Milagro Sala. Y 2 preguntas para el presidente Alberto Fernandez @alferdez @CasaRosada 1- ALGUIEN PUEDE SOPORTAR TANTA…
1087,rominabari,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1088,freddyp44055243,"Hospitalizan por trombosis a líder indígena argentina Milagro Sala
#EncuentroALBADigital"
1089,KollrichPablo,RT @juanpischiavi: La internaron a Milagro Sala de urgencia en terapia intensiva Esperemos que su salud resista una vez más. Fuerza negra.…
1090,marialcocco,"RT @SantiagoMaria4: @DruidBloggerOK @marialcocco Sugestivamente internada en la clínica de un cumpa...

El dueño de la clínica donde está i…"
1091,rcaballeroam,RT @hijos_capital: LIBERTAD A MILAGRO SALA
1092,agpassamonti,"Es casual que Milagro Sala tenga una “trombosis”, Justo el día que tenían que evaluarla para devolverla al penal, c… https://t.co/UErEU7fN5B"
1093,liam1428,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
1094,GustavoMFontana,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1095,marcelokuervo,"RT @UyO_oficial: La salud de Milagro Sala se ve deteriorada producto del hostigamiento de quienes la tienen como presa política.

Fuerza co…"
1096,sebastian_865,RT @CarasyCaretasuy: https://t.co/Iih6QtlKQL
1097,ale_gordon,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
1098,GildaMeclazcke,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1099,lachodearg,"RT @AgotaArgentina: Ariel Velazquez, asesinado en Jujuy por la Tupac Amaru de Milagro Sala. 
Sra: Su karma la alcanza. https://t.co/1lHPmRL…"
1100,TeodoroBanals,"RT @DruidBloggerOK: Muy sugestiva la internación de Milagro Sala.
Hoy a la india le iban a sacar la domiciliaria para pasarla a una cárcel…"
1101,ThomasMirta,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1102,lachodearg,RT @LanaMontalban: Crees que la delincuente Milagro Sala fue internada por estar enferma o es una maniobra para zafar de ser trasladada de…
1103,euariasalvarez,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
1104,JuliaVere,La policía hostiga a Milagro Sala incluso en su internación | vía @eldestapeweb https://t.co/tVpw7nYZAJ
1105,lachodearg,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1106,hastingsbattle,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1107,RutaDestr0y,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1108,monicaclaudia09,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1109,PatoRojo8,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1110,Shuliiiies,RT @juancristonomo: Milagro Sala es otra perversión kirchnerista para consumo de progres palermitanos. Si tanto bien hizo no es raro q nadi…
1111,JIManzioni,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1112,AleCorail,Milagro Sala debe ser liberada de las garras del dictador Morales y su justicia infame. El indulto presidencial ya… https://t.co/oGHx5x570L
1113,guzmanfer60,"""La principal referente de la Organización Social Tupac Amaru, Milagro Sala, permanece internada en una sala de ter… https://t.co/oGZjbI2dpI"
1114,vamosfpg,"RT @FtePatriaGrande: Milagro Sala esta internada en grave estado en Jujuy. Lleva 6 años como presa política, es perseguida por ser pobre y…"
1115,RCarretes,RT @MontenegroViki: Fuerza compañera Milagro Sala!
1116,UyO_oficial,"La salud de Milagro Sala se ve deteriorada producto del hostigamiento de quienes la tienen como presa política.

Fu… https://t.co/pNLVr2hB56"
1117,Xandraar1,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1118,emscolnik,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1119,MarianoFontao,"RT @etupito: Lo que están haciendo con Milagro Sala es inhumano. 
#LiberenAMilagro"
1120,RCarretes,RT @a_b_berurier: Habria que organizar una marcha popular federal multitudinaria que desde todos los rincones del pais converja en Jujuy pa…
1121,JuanCar30016094,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1122,MarianoFontao,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1123,SantiagoMaria4,"@DruidBloggerOK @marialcocco Sugestivamente internada en la clínica de un cumpa...

El dueño de la clínica donde es… https://t.co/TSQl98taMT"
1124,valenrot,RT @Silvia14312123: @alferdez  Use la lapicera para indultar a Milagro Sala. Está esperando que se muera para evitar confrontaciones  con e…
1125,Argentino_Harto,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1126,ADAM_SIL,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
1127,matuastoandinio,"RT @acamarceok: A la Milagro Sala la internaron por una trombosis venosa profunda y está como titular en @LANACION 
No chicos, esto es noti…"
1128,AnaliaGamarra10,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1129,JuanCar30016094,RT @gladyscorral38: La policía hostiga a Milagro Sala incluso en su internación | vía @eldestapeweb https://t.co/lCjKBZlUtA
1130,Andy53995935,"RT @caidodelcatre2: Mirá que yo quiero muy poco a Pollo Sobrero pero a Javier Iguacel le dijo inútil, corrupto y chanta y Javier Iguacel, C…"
1131,z2c1LSFdaRIxsCa,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1132,ceflormk,Basta de torturar a Milagro! Fuerzas Milagro! Libertad a Milagro Sala! https://t.co/BKlWnzoQRS
1133,ubicateplis,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1134,z2c1LSFdaRIxsCa,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
1135,robibertasi,"RT @ARGprovincia25: #LibertadAMilagroSala 
Carta de la Red Internacional por la Libertad de Milagro Sala, presa política del gobernador de…"
1136,claudipertz77,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1137,lachodearg,"RT @GFrondizi: Milagro sala grave
Internada con trombosis venosa profunda 
Los leo"
1138,LeganKaro,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
1139,Wabyge,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1140,lachodearg,"RT @Julioac13: Dicen que la internación ""en estado grave"" de la rea condenada Milagro Sala está relacionada porque en estos días tenía prog…"
1141,JuanCar30016094,"RT @sergioranieri: Preocupación por la salud de Milagro Sala: ""El cuadro es complicado"" 
Desde el entorno de la presa política denunciaron…"
1142,ele_leonardo,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
1143,tumbeana,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1144,RobertoViolan12,"RT @PrensaTupac: Como es de público conocimiento, Milagro Sala lleva casi siete años en prisión preventiva, monto que triplica el máximo es…"
1145,RobertoViolan12,"RT @PrensaTupac: Cabe recordar que, en las últimas semanas, el Ministerio Público de la Acusación expresó públicamente su intención de que…"
1146,marialcocco,"RT @DruidBloggerOK: Muy sugestiva la internación de Milagro Sala.
Hoy a la india le iban a sacar la domiciliaria para pasarla a una cárcel…"
1147,julio_tiber,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1148,ricardoroseto_,RT @TodoNegativo: Milagro Sala sigue en terapia intensiva. Su familia denunció que hay policías filmando al lado de su cama. ¿Cuál es el lí…
1149,JulinParrilla2,RT @alicfka: Quién se hará cargo si le pasa algo a Milagro Sala? Acá debe morir gente para q cambie la INJUSTICIA? 😡
1150,ricardoroseto_,"RT @eldestape_radio: ""El gobierno de Jujuy mandó una policía al lado de la cama de Milagro Sala, que la filma y habla por teléfono. Es host…"
1151,Emilio26868027,RT @alicfka: Quién se hará cargo si le pasa algo a Milagro Sala? Acá debe morir gente para q cambie la INJUSTICIA? 😡
1152,JuanCar30016094,"A Milagro Sala la ""JUSTICIA"" CORRUPTA de Morales la hostiga hasta en la sala de terapia, el peor método de DISCIPLI… https://t.co/H7UKPWL1Fd"
1153,violeta14h,"Preocupación por la salud de Milagro Sala: ""El cuadro es complicado""  | Se encuentra en terapia intermedia y con un… https://t.co/ZSypW14tcG"
1154,GabrielaPitton,"RT @etupito: Lo que están haciendo con Milagro Sala es inhumano. 
#LiberenAMilagro"
1155,nqn_fernando,"RT @eldestape_radio: ""El gobierno de Jujuy mandó una policía al lado de la cama de Milagro Sala, que la filma y habla por teléfono. Es host…"
1156,Diegoahumado,"RT @FtePatriaGrande: Milagro Sala esta internada en grave estado en Jujuy. Lleva 6 años como presa política, es perseguida por ser pobre y…"
1157,sergioranieri,"Preocupación por la salud de Milagro Sala: ""El cuadro es complicado"" 
Desde el entorno de la presa política denunci… https://t.co/48G7oBllzF"
1158,hcocho,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1159,9f52e20b7f144bf,"RT @maryalenar: Alguien puede creer que la ladrona violenta CONDENADA EN TODAS LAS INSTANCIAS Milagro Sala está enferma justo, unas horas a…"
1160,aliZ2945,"RT @kawajor: Milagro Sala esta en una sala de terapia con policías q le sacan fotos, no fueron capaces ni de intervenir esa justicia q repo…"
1161,marra1604,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1162,EldigitalZ,Milagro Sala continúa internada en terapia intensiva - https://t.co/wJUejvUwws https://t.co/Pr5KWMeQWV
1163,lacapital,Milagro Sala sigue internada y denuncia hostigamiento https://t.co/JMg6ruiRpj
1164,vncastillo1,"RT @caidodelcatre2: Mirá que yo quiero muy poco a Pollo Sobrero pero a Javier Iguacel le dijo inútil, corrupto y chanta y Javier Iguacel, C…"
1165,HaryVeronica,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1166,KoKo_Argento,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
1167,ElDigitalPlott,Milagro Sala continúa internada en terapia intensiva - https://t.co/mw9Zil6hrm https://t.co/78VE9o0GG9
1168,rodriguezkutcha,@DellatorreRaul Gil Lavedra destruyó él mismo su historia en el valiente tribunal que condenó a los jerarcas de la… https://t.co/sqkWWNJmEG
1169,alfre3h,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1170,LUIS20GEREZ,RT @a_b_berurier: Habria que organizar una marcha popular federal multitudinaria que desde todos los rincones del pais converja en Jujuy pa…
1171,rubencaru,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
1172,Silviabenkiel,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
1173,adriceleste6,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1174,SergioDarioFar1,RT @AliciaCastroAR: Milagro Sala. Y 2 preguntas para el presidente Alberto Fernandez @alferdez @CasaRosada 1- ALGUIEN PUEDE SOPORTAR TANTA…
1175,gladyscorral38,La policía hostiga a Milagro Sala incluso en su internación | vía @eldestapeweb https://t.co/lCjKBZlUtA
1176,Roberto_BsAs,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1177,albertuayala,RT @cyngarciaradio: Respecto a la salud de Milagro Sala les confirmo que está internada en terapia intermedia en  la clínica Los Lapachos p…
1178,patopadilla15,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
1179,CrisAlida28,"RT @tanosjar08: Internaron a Milagro Sala mientras Morales presiona para que vuelva a la cárcel | En terapia y con un cuadro de ""trombosis…"
1180,MaraMarajulio,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1181,adrianadelsigno,"RT @eli_costera: Imposible olvidar la obra gigantesca de Milagro Sala, el mundo sabe de su obra, vinieron del extranjero a ver la obra fara…"
1182,pepe_subizar,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1183,AnitaKich,RT @alicfka: Quién se hará cargo si le pasa algo a Milagro Sala? Acá debe morir gente para q cambie la INJUSTICIA? 😡
1184,MarcelaSaina,"RT @DruidBloggerOK: Muy sugestiva la internación de Milagro Sala.
Hoy a la india le iban a sacar la domiciliaria para pasarla a una cárcel…"
1185,Feichu,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1186,ezagas,"RT @DruidBloggerOK: Muy sugestiva la internación de Milagro Sala.
Hoy a la india le iban a sacar la domiciliaria para pasarla a una cárcel…"
1187,Pipistrelo7,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1188,CrisAlida28,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1189,TIBYPlaza,"RT @Joseescorcia_19: #ULTIMAHORA 🔴 | Internan a la dirigente y presa política, Milagro Sala de urgencia en terapia intensiva, Por Una tromb…"
1190,marcelokuervo,"RT @eldestape_radio: ""El gobierno de Jujuy mandó una policía al lado de la cama de Milagro Sala, que la filma y habla por teléfono. Es host…"
1191,Sil04,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1192,whatadarling,"RT @WalhallaMann: Les voy a pedir que me ayuden a difundir esto que es un escándalo y una burla a la justicia.

Milagro Sala hoy tenia junt…"
1193,ElDiario24,"Milagro Sala permanece internada, estable, y su defensa denunció hostigamiento https://t.co/0VV4N9mMRE"
1194,rominaherrera,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1195,Boletero_,"RT @eldestapeweb: Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que habla…"
1196,Alexlok16,"RT @PrensaTupac: Como es de público conocimiento, Milagro Sala lleva casi siete años en prisión preventiva, monto que triplica el máximo es…"
1197,AnnieOkley2,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
1198,argentina2021AK,"RT @maryalenar: Alguien puede creer que la ladrona violenta CONDENADA EN TODAS LAS INSTANCIAS Milagro Sala está enferma justo, unas horas a…"
1199,Mad_Green,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1200,EsterLinaLanzi,"RT @tanosjar08: Internaron a Milagro Sala mientras Morales presiona para que vuelva a la cárcel | En terapia y con un cuadro de ""trombosis…"
1201,53_oso,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1202,albertuayala,RT @alicfka: Quién se hará cargo si le pasa algo a Milagro Sala? Acá debe morir gente para q cambie la INJUSTICIA? 😡
1203,NoraKreimer,RT @radiomitre: El Pase de Eduardo Feinmann y Jorge Lanata: “Justo que Milagro Sala tenía una junta médica para ver si tenía que volver a l…
1204,elena_fav,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
1205,Alexlok16,"RT @PrensaTupac: Cabe recordar que, en las últimas semanas, el Ministerio Público de la Acusación expresó públicamente su intención de que…"
1206,AndreaR86681513,Milagro Sala🇦🇷✌️♥️🐧 https://t.co/R9fJItfIVc
1207,SandokanAca,"RT @SandokanAca: ES MUY IMPORTANTE DAR RT! ESTO ES MILAGRO SALA. ESTO ES REPRESIÓN , ES IMPUNIDAD,ES CORRUPCIÓN! DALE RT! 
#jujuydesoído"
1208,dcastrofigueroa,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1209,CarasyCaretasuy,https://t.co/Iih6QtlKQL
1210,eldestapeweb,"Allegados a Milagro Sala denunciaron que los policías de la provincia de Jujuy está junto a la cama, anotan lo que… https://t.co/hSl2pZCOyg"
1211,hernanpalo,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1212,la_teacher2019,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
1213,Lausergio1,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
1214,HTessari,"RT @HTessari: Preocupación por la salud de Milagro Sala: ""El cuadro es complicado""  | Se encuentra en terapia intermedia y con un cuadro de…"
1215,PlanBNoticias,"Milagro Sala permanece internada, estable, y su defensa denunció hostigamiento https://t.co/AjwRbLWyj7"
1216,HBalliano,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1217,MariBarretovsk,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
1218,fdeterioro2016,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
1219,HTessari,"Preocupación por la salud de Milagro Sala: ""El cuadro es complicado""  | Se encuentra en terapia intermedia y con un… https://t.co/Uqj8T2SXsD"
1220,Lausergio1,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1221,kazanichu,"RT @PalacioJuanM: El 7 de junio, el juez citó a Milagro Sala a una junta médica para el día de hoy, para definir si le quitan la prisión do…"
1222,somosradioam530,"🎙️ @cocotupac, vocero de la agrupación 'Tupac Amaru', con @TognettiDaniel en @SEHRadio sobre la salud de Milagro Sa… https://t.co/JrBDe8Ny0g"
1223,JulitaBarcelo,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
1224,RomaYanez,"RT @acamarceok: A la Milagro Sala la internaron por una trombosis venosa profunda y está como titular en @LANACION 
No chicos, esto es noti…"
1225,Alexlok16,"RT @PrensaTupac: Para peor, los policías informan constantemente, por teléfono, (suponemos que sus superiores o medios de comunicación) ace…"
1226,albertuayala,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
1227,errezeta22,"RT @eldestape_radio: ""El gobierno de Jujuy mandó una policía al lado de la cama de Milagro Sala, que la filma y habla por teléfono. Es host…"
1228,Jorvima1,"RT @eli_costera: ¡INDULTO A MILAGRO, YA!
AF tiene una presa política en su gobierno y por lo visto su amigo G. Morales quiere terminar con…"
1229,ChacoTodoelDia_,"Milagro Sala permanece internada, estable, y su defensa denunció hostigamiento https://t.co/kAT8daw2UI"
1230,MaryLudovica,"RT @juancristonomo: Cuando metieron presa a Milagro Sala, Verbitsky promovió una denuncia a la CIDH por las ""condiciones inhumanas de la cá…"
1231,Diegoahumado,"RT @eldestape_radio: ""El gobierno de Jujuy mandó una policía al lado de la cama de Milagro Sala, que la filma y habla por teléfono. Es host…"
1232,SilCaviglia19,"RT @maryalenar: Alguien puede creer que la ladrona violenta CONDENADA EN TODAS LAS INSTANCIAS Milagro Sala está enferma justo, unas horas a…"
1233,Pandamial,RT @cristiancim: Gerardo Morales está torturando a Milagro Sala en terapia intensiva. No se puede mover dr su cama y tiene a un policía al…
1234,Matifer186,"RT @Domadora2276: Estamos todos de acuerdo con que la trombosis profunda venosa que le dio a Milagro Sala es por las vacunas, verdad?

TOMA…"
1235,SantiagoMaria4,"Es muy oportuna una ""trombosis venosa profunda"" cuando te están por revocar la prisión domiciliaria, especialmente… https://t.co/4kSUo5iXZj"
1236,aliZ2945,RT @juanpischiavi: La internaron a Milagro Sala de urgencia en terapia intensiva Esperemos que su salud resista una vez más. Fuerza negra.…
