,Usuario,Tweet
1411,dimi_1982,RT @JC_C_A: Neymar que se crió en una favela en su Brasil natal y sufre el racismo en los campos de fútbol europeos pide el voto para el ul…
1412,sprnthms,"RT @LulaReport: @jairbolsonaro Só fica no discursinho de que combate a Globo e por isso ela não te apoia, quando na realidade...Pela reel…"
1413,jaokkkkjjjj,RT @Tdetravesti: Sinto que a Bruna Marquezine deixou um abismo enorme nesse menino Neymar. A vontade que ele sente de contrariar a Bruna…
1414,eduardadreschh,RT @FeCastanhari: Bonner: “bolsonaro pediu direito de resposta mas SEQUER foi citado!  ”realmente eu perdi tudo nessa
1415,Nelson10513588,RT @miriamleitao: Bolsonaro: “temos as leis Paulo Gustavo e Aldir Blanc”. Mas ele vetou as leis. #OGlobonasEleicoes
1416,angelica_trin,RT @RachelSherazade: O Lula promete um decreto para derrubar o sigilo de 100 anos sobre os “segredos” de Bolsonaro e família. O povo quer…
1417,Simonepxtcrd,RT @RonisBrazil: O grande jogador Viola também apoia Bolsonaro 22!  !  !  #BolsonaroNoPrimeiroTurno https://t.co/rNQ5R8F23Y
1418,goatoftheplague,RT @agsportlight: Nova reportagem:Sabe o apartamento de Miami que Wassef declarou ao TSE? Todos os caminhos do imóvel levam até a ex-mulh…
1419,juninhopreto82,RT @TerraBrasilnot: Rei do futsal: Falcão também declara seu apoio a Bolsonaro https://t.co/EwzIUFMAt8
1420,alespetaculo,"RT @juniormelorn_: Celebridades do mundo inteiro mandam vídeos de boa sorte ao presidente Bolsonaro, veja https://t.co/Rn7DBiAg6P"
1421,blancar75972555,"RT @AIertaMundiaI: 🇧🇷 | El exfutbolista brasileño Rivaldo, considerado como uno de los mejores del mundo de entre finales de los años 1990…"
1422,derulo_paulo,"RT @Cida7Souza: @lazarorosa25 Quem continua apoiando o Bolsonaro, é por ter algo semelhante no caráter."
1423,FabioPi85242699,@realpfigueiredo Brasília DFDEPUTADO FEDERAL  4455 JULIA LUCYDEPUTADO DISTRITAL  19 007 FABIO MULLSENADOR 222… https://t.co/OC6yfCkT59
1424,BEsplendido,"RT @BrazilFight: A Globo está há quatro anos batendo em Bolsonaro para eleger Lula,  mas bastou um debate para o plano da Globo ir por água…"
1425,nevescarol_,RT @crislanyMoura38: acho ridículo romantizarem a bandeira do brasil como bandeira do bolsonaro
1426,cevidalu,"RT @tarcisiogdf: Mesmo com a pandemia e a guerra, o governo Bolsonaro vem reduzindo impostos, auxiliando a população mais carente e gerando…"
1427,patriot40273981,"@silvionavarro @RaimundoNLisboa Destruir o país. Mas, não prosperarão. Bolsonaro reeleito 22"
1428,raquelmfm_,eu fico passada com gente do meu ensino medio postando story com discurso de nem lula nem bolsonaro vontade de socar um a um 🥰🙏🏼
1429,ElvisSouzaAlve1,"RT @BrazilFight: FOLHA""Bolsonaro avança entre eleitores tucanos, apesar de ofensiva petista pelo voto útil.Presidente passou de 39% para…"
1430,DAntireds,O debate de ontem abalou tanto a esquerda que é a primeira vez em 4 anos que os comunas esquecem do Bolsonaro e foc… https://t.co/nu9qFzGPkD
1431,IvanarcosIvan,RT @Naranthrax: Bolsonaro sumó el apoyo de Robinho y Neymar. El primero fue condenado por violación y el segundo evitó un juicio por fraude…
1432,BiaZ_Oliveira,"RT @valehomoss: Fala que é montagem agora, vai ser no primeiro turno, BTS passando na tl pra avisarQuem é kpop volta no Bolsonaro 2️⃣2️⃣…"
1433,Vanda_SEP,"@PRTHOME @J0e1ma @TexugoWick Romário votou c o governo em 2019 N podemos negar q é oportunista,mas pq Daniel foi pr… https://t.co/lVp4tQAuWS"
1434,KruxKosell,RT @pearlaraa: bolsonaro falando que acabou com o desemprego com ctz nunca entrou no twitter e olhou o tamanho do fandom da jade picon
1435,louzadaaxz,"eu amo o ney, mas cara, eu não entendo ele apoiar o bolsonaro, não encaixa https://t.co/TYBviBkpfl"
1436,Usilesaraujo,RT @77_frota: Fora Bolsonaro o Brasil não suporta mais alguns dias quanto mais  4 anos .🇧🇷👏 https://t.co/VoNDMNNXZV
1437,silva_albertini,RT @BrazilFight: Os Pingos nos Is divulga Nota à Imprensa do Exército e mostra Bolsonaro na live desmentindo a fake news do Estadão. https:…
1438,sth_lohn,meu padrasto esta dando 100 reais p quem votar no bolsonaro nao ironicamente
1439,Nandinh14501643,RT @bara_2776: O menino Neymar fazendo mais pela nação do que todos os artistas globais juntos!  Demonstra a maturidade para ser o 10 na Co…
1440,katiaellen3,"RT @Fa1ryNight: Belo vídeo @RIVALDOOFICIAL !  !  !   Vota, vota e confirma 22 é Bolsonaro !  !  !  🇧🇷💜🇧🇷 https://t.co/qwPdukBOKv"
1441,AlephEdu,"""líder de la exitosa campaña contra la nueva Constitución""Está mal informado Bolsonaro, ALF estuvo escondido para… https://t.co/nIihA80zSZ"
1442,MaraChagTex,RT @TerraBrasilnot: Robinho também declara apoio a Jair Bolsonaro https://t.co/dWHf0BsttR
1443,KdramasLily,RT @SergioAJBarrett: Mas não é impressionante a covardia do Bolsonaro? https://t.co/Q0MHdjm76W
1444,scarface_BDG_,RT @kkhmbjs: o bolsonaro fala num tom que qualquer pessoa inteligente identifica ele como um burro ao mesmo tempo que uma pessoa burra inte…
1445,CardosoIrlanda,RT @TerraBrasilnot: Robinho também declara apoio a Jair Bolsonaro https://t.co/dWHf0BsttR
1446,SergioMaestrel2,RT @DacioJSS: Vejam a diferença entre o Bolsonaro e o Loola https://t.co/kkpDIfSWzK
1447,ALANBOLSONARO22,RT @FlavioBolsonaro: Agora Felipe Melo também declara o voto em Bolsonaro!  A família toda é 22!  !  !  #BolsonaroNoPrimeiroTurno https://t.co/8v…
1448,JoceyrR,RT @ThiagoResiste: URGENTE!  !   Alto-Comando do Exército trai Bolsonaro e diz que não vai fazer auditoria de votos e que quem vai anunciar o r…
1449,sniffimsad,"RT @HWASANOlR: simone e soraya tão rendendo muito meme mas NÃO caiam nessa, elas são racistas, anti indígenas e apoiaram o bolsonaro até po…"
1450,Rodrigo07999235,@jairbolsonaro FAKE NEWS!  !  !  https://t.co/uvZUQ0OzVt
1451,PatriaouMorte_,RT @binhoic13: Vai achando que o problema é Neymar fazer dancinha com a música de Bolsonaro
1452,AlanBernardes6,@LanaAEstrela Enquete DataFolha mostra que Ciro não dá nem pra suar embate com Bolsonaro. https://t.co/dOPLDPlfXM
1453,gabicarm0,RT @cartasdogabs: Bolsonaro NÃO criou a lei Paulo GustavoBolsonaro NÃO criou Aldir BlancBolsonaro NÃO criou auxílio emergencialBolsonaro…
1454,BritoLivete,"RT @AndreJanonesAdv: Me ajudem a fazer esse vídeo rodar muito. Não se iludam, o bolsonarismo não morrerá com a derrota de Bolsonaro no domi…"
1455,Kleberoficial5,"@joel_fi Poxa , Ciro é sem dúvidas o mais preparado. Mas eu tô com medo.. acho que dessa vez ele não leva.. tá mto… https://t.co/qTQhL5AiLG"
1456,pilligameplays,RT @kkhmbjs: o bolsonaro fala num tom que qualquer pessoa inteligente identifica ele como um burro ao mesmo tempo que uma pessoa burra inte…
1457,RogrioBertizzo1,"RT @rozianebsantos: Depois de Neymar, Grande Celebridade gospel declara seu voto a Bolsonaro em Libras 🤣🤣🤣🤣🤣🤣Primeira-Dama fez dancinha tb…"
1458,ojames_hill,RT @folha: Celebridades: Zé Felipe e Leonardo cantam jingle e se posicionam a favor de Bolsonaro https://t.co/FI56B3u3ws
1459,TatianeSimonnet,@ducavendish @Roseliol2 Esse ano teremos duas alegrias : Bolsonaro reeleito e o hexa !  !   💪🏻💪🏻
1460,JoaoboscoSanyod,@BrazilFight Bolsonaro
1461,Kaka_vc8,"RT @folha: Celebridades: Neymar, apoiador de Bolsonaro, já recorreu a presidente por dívida de R$ 188 mi https://t.co/34Rpg4IOpM"
1462,sungshair,RT @binflwrs: antes de votar no bolsonaro pare e pense se seo changbin votaria no bolsonaro caso ele fosse brasileiro e a resposta é não en…
1463,LeonardoMatron2,"@sergio70281630 @Gabriel65607284 @taoquei1 Nem padre é. Se vem do Bozó, é fake. Fora Bolsonaro."
1464,CarlosA66371450,"RT @FlavioBolsonaro: Depois de atletas, artistas também começam a declarar apoio a Bolsonaro 22.Obrigado, Marrone!  #Bolsonaro22 https://t.…"
1465,CleuttaPaixao,"RT @gugachacra: De forma vergonhosa, no Conselho de Segurança da ONU, governo de Bolsonaro se abstém e não condena anexação russa de territ…"
1466,messblog,"RT @luceliaoficial: A cultura movimenta a economia, garantindo emprego, renda e impostos. Também promove reflexão e, portanto, é fundamenta…"
1467,grajasbar,RT @SERGIOROFSOUZA1: Mensagem do presidente Bolsonaro para o dia 01.10.22. https://t.co/bjrD9lT7nU
1468,patriota_JB22,"""Que Deus não permita que o Brasil sinta as dores do comunismo""                                         -Jair Bolsonaro"
1469,MabeAlves,RT @PATRlOTAS: Pentacampeão Rivaldo e toda sua família votam Bolsonaro 22 🇧🇷 https://t.co/Klpt14rJpC
1470,RJVV1978,"RT @laderechadiario: 🇧🇷 | El Tribunal Supremo Electoral está ""analizando"" prohibir el uso de la camiseta de la Selección brasileña en el dí…"
1471,Jp_lindor,o cara não consegui deixar nem o Prior no BBB imagina o Bolsonaro na presidência kkkkk @neymarjr
1472,radiofabio,"RT @AndreHenning: Muita gente perguntando. Vou tentar resumir. Por questões do meu contrato, não posso me envolver em campanhas. Mas sou um…"
1473,Fernand39353510,"RT @majorfabianadep: Faltam 2 dias para as eleições que marcará o rumo da nossa nação, pesquise seu candidato e vote com responsabilidade.…"
1474,dassamsacional,@ElSorvete @TsWolfZ Você pode assinar? ✍️https://t.co/JIZfWQah9h
1475,Reginal84921666,"@alexandre Sr ministro tenha responsabilidade na hora da contagem dos votos, estamos de olho, essa eleição de manei… https://t.co/7P35U9D6XJ"
1476,deniseculbertp,RT @BolsonaroSP: Bolsonaro em SP 1º/OUT (sábado)!  🇧🇷 https://t.co/BXxmCAO9BM
1477,Marla2121,Um milhão de vezes superior ao Guedes!  !  !   O Brasil vai crescer!   Agora mais do que nunca!   Vamos dizer não para todo o… https://t.co/4x8Pkrh5MF
1478,taejkbt,"RT @vhopefilter: não gente mas eu quero black swan em #1 no ITunes BR no domingo, porque o bangtan não citou o lula nesse hino atoa não.a…"
1479,Fpcoelho44,RT @filipesabara: Lula saindo extremamente diminuído do debate. Nem com toda ajudinha oferecida pela Globo conseguiu enganar os brasileiros…
1480,rikrdobrilhante,RT @gaycombolsonaro: SESSÃO DE AUTÓGRAFOS!  Fomos convidados para o evento do livro “Jair Bolsonaro: O Fenômeno Ignorado” do @BolsonaroSP e…
1481,sdoliv01,"RT @rozianebsantos: Depois de Neymar, Grande Celebridade gospel declara seu voto a Bolsonaro em Libras 🤣🤣🤣🤣🤣🤣Primeira-Dama fez dancinha tb…"
1482,ThasTenrio3,"RT @Ro8son0liver: A classe artística atacando mais o Ciro do que Bolsonaro, só mostra os reais interesses deles."
1483,Galo47619990,RT @xicosa: Uma curiosidade sociológica: como o eleitorado evangélico viu o uso de um falso padre pelo Bolsonaro?
1484,FillSoundtrack,@ZehdeAbreu Só sei q o Lula passou mal com o Bolsonaro e o padre ... Contra o bolsnaro pediu direito de resposta 3… https://t.co/lALreh6I7p
1485,Nandinh14501643,RT @Rc7Augusto: Parabéns Neymar!  !  !   Bolsonaro no primeiro turno .
1486,dricaramos_,RT @taylorcaotica: ￣￣￣￣￣￣￣￣￣￣￣|                FÃ DE        TAYLOR SWIFT            NÃO VOTA                   EM           BOLSONARO…
1487,belizete29,RT @vista_patria: Renato Gaúcho declara apoio a Bolsonaro. https://t.co/51vHKe0xrb
1488,Deboracardano10,"RT @juniormelorn_: Celebridades do mundo inteiro mandam vídeos de boa sorte ao presidente Bolsonaro, veja https://t.co/Rn7DBiAg6P"
1489,maukomido,"RT @juniormelorn_: Celebridades do mundo inteiro mandam vídeos de boa sorte ao presidente Bolsonaro, veja https://t.co/Rn7DBiAg6P"
1490,RafaelPintoMG,@AndradeRNegro2 É por isso que eu voto em Bolsonaro
1491,ily_yutaa,"RT @ocolunista_: BOLSONARO VIOLOU A LEI ELEITORAL!  Ao pedir voto para o candidato ao governo do MT, Bolsonaro violou a lei.Desde às 22h…"
1492,EloinaTross,"RT @CamargoDireita: Convocação para as motociatas da vitória em São Paulo e Joinville, neste sábado. Bolsonaro pede a todos que votem, no d…"
1493,RudeBwoyLOL,"@conservacomenta É pow, Robinho declarar voto no Bolsonaro é gente de boa índole pow, ou flordelis, pergunta lá par… https://t.co/FJTXBKltXC"
1494,Macedo487,RT @rodrigoblog: Pesquisa IPEC/NSC do Senado mostra Colombo despencando e Seif subindo rápido na dobradinha com Bolsonaro e Jorginho.Final…
1495,barbosalorena18,"RT @AndreHenning: Muita gente perguntando. Vou tentar resumir. Por questões do meu contrato, não posso me envolver em campanhas. Mas sou um…"
1496,roberiodonascim,"RT @claremibueloni: Nelson Piquet, tricampeão mundial de fórmula 1 declara seu apoio ao presidente Jair messias Bolsonaro. https://t.co/Hmb…"
1497,namjoondasilva,RT @yoo9ki: antes de votar no bolsonaro pare e pense se kim namjoon votaria no bolsonaro caso ele fosse brasileiro e a resposta é não então…
1498,JUBAS_OFICIAL,@fabiofaria #BrasilVolta22 #BolsonaroReeleitoEm2022 #BolsonaroNoPrimeiroTurno #JairBolsonaro22 #Bolsonaro… https://t.co/tIxiS6leFU
1499,JUBAS_OFICIAL,@folha #BrasilVolta22 #BolsonaroReeleitoEm2022 #BolsonaroNoPrimeiroTurno #JairBolsonaro22 #Bolsonaro… https://t.co/iOejqGZfDF
1500,cmilarc,"RT @HWASANOlR: simone e soraya tão rendendo muito meme mas NÃO caiam nessa, elas são racistas, anti indígenas e apoiaram o bolsonaro até po…"
1501,manuriquelm1578,RT @RevTT_Prensa: 🇧🇷 Brasil: ¿Lula Da Silva o Bolsonaro? Un rt y un me gusta si cree que Lula ganará en primera vuelta 🥰 Próximas eleccion…
1502,isabele_silvr,"RT @YuriMarcal: Neymar, tu é Bolsonaro mermo?então cita aí 3 imóveis que ele comprou em dinheiro vivo"
1503,RiosRosineide,@fdavilaoficial VAMOS DE #FELIPE30 ESCOLHENDO UM NOME PARA DERROTAR #LULA E #BOLSONARO SALVANDO O BRASIL!  ELES MENTEM DEMAIS!  
1504,Eu_Avisei_Porra,"@IAcaraje @BettyFaria Agora só falta o EGOmes dizer ""Deus, Pátria e familia"" e ""Brasil acima de tudo, Deus acima de… https://t.co/H3dzFh8jgd"
1505,_tcosta7,RT @donViolato: Rondoniense sofrendo com fumaça e vendo o bolsonaro falando: não existe queimadas.E os cara: RARA VERDADE MITO.... MITO.…
1506,sdchinelato,"RT @brom_elisa: Apagou, mas o Print é eterno!  Então o Nine teve tratamento VIP na Globo?A Globo espera uma CANETADA do Ex Presidiário pa…"
1507,JailtonBSantos3,@Miltonneves Bolsonaro até 2026
1508,MarildeTeixeira,"RT @AndreHenning: Muita gente perguntando. Vou tentar resumir. Por questões do meu contrato, não posso me envolver em campanhas. Mas sou um…"
1509,mtsferreira,"RT @ducavendish: Se o Bolsonaro ganhar no 1o turno, acho que a festa será maior que a de ganhar uma Copa do Mundo.Separem as 🍻👊🇧🇷🌻"
1510,toninho11616756,RT @miriamleitao: Bolsonaro: “temos as leis Paulo Gustavo e Aldir Blanc”. Mas ele vetou as leis. #OGlobonasEleicoes
1511,shwnirwin,"imagina achar que louis tomlinson maior comunista seria bolsonaro, se manca otaria https://t.co/L9b7bH2W6V"
1512,rosamari789,"RT @crisdemarchii: Eita, agora é o Marrone!   É Bolsonaro de novo 2️⃣2️⃣👊🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/t9vMhjwqqD"
1513,Nicol_Rached,RT @Sublevados_: Siempre en el equipo de Bolsonaro!   🇧🇷 https://t.co/H89cNAukef
1514,Eduardo35751802,"RT @SigaGazetaBR: Pesquisa Brasmarket: Bolsonaro tem 45,4%, contra 30,9% de Lula https://t.co/tgXLVAq8vR"
1515,THIAGO_THOS,RT @Jouberth19: Você irá votar no Presidente Bolsonaro? #BolsonaroNoPrimeiroTurnoSIM           SIM           SIM👇            👇…
1516,Nanda_pontes108,RT @Tdetravesti: Sinto que a Bruna Marquezine deixou um abismo enorme nesse menino Neymar. A vontade que ele sente de contrariar a Bruna…
1517,Cecilia02016,"RT @BolsonaroSP: 🇨🇴 COLÔMBIAMaria Fernanda @MariaFdaCabal, a senadora que mais combate as FARC e narcoguerrilha na Colômbia, apóia Bolsona…"
1518,Jhonatanmussi,RT @AureaMariaMont4: Seria o máximo poder ir votar com minha caixinha de música com a dancinha fofa da nossa Princesa Michelle Bolsonaro!  #…
1519,pjmbajiz,RT @iwaizumiEeu: antes de votar no bolsonaro pare e pense se hinata shoyo votaria no bolsonaro caso ele fosse brasileiro e a resposta é não…
1520,MagoomitoO,RT @kimpaim: - Bolsonaro saiu do debate de madrugada e já está circulando no meio do povo em Minas Gerais.- Lula tá se escondendo do povo…
1521,LeonardHOficial,"@BolsonaroSP Agora, a ex de Bolsonaro já tem a quem processar pelo dano de seu patrimônio."
1522,wilca2012,"RT @fsantacruz_rj: Que triste coisa virou Ciro. Hoje me arrependo de ter feito campanha e votado nele em 2018. Nada falou do Bolsonaro, vir…"
1523,BTSIsAllForMe,RT @folklipa: não é possível que as pessoas escutem o bolsonaro num debate e ainda cogitam votar nele pra PRESIDENTE DO BRASIL meu deus par…
1524,SandraCibin,RT @nikolas_dm: Poços de Caldas e Minas é Bolsonaro!  !  !   https://t.co/PgFFr991VQ
1525,c_apasqualli,RT @FeCastanhari: Bonner: “bolsonaro pediu direito de resposta mas SEQUER foi citado!  ”realmente eu perdi tudo nessa
1526,BabayagaTon,RT @TerraBrasilnot: Tricampeão da F1 Nelson Piquet declara apoio a Bolsonaro : “Não vamos deixar um ex presidiário governar o nosso país”;…
1527,betocantarelli,Um fã de Bolsonaro que estudou comigo surtou nos stories. Acho que tá sentindo o momento 😔🙏🏾
1528,Liliane03845421,"RT @IvanValente: Bolsonaro teve a oportunidade de perguntar ao Lula em 3 blocos, fugiu em todos. Antes de tudo, covarde.#DebateNaGlobo"
1529,Longojoo,RT @FlviaLeo16: O craque @RIVALDOOFICIAL e sua família São BOLSONAROOOOO.Dia 02 é Bolsonaro https://t.co/e2IHa88MpG
1530,alcoholndgrape,"RT @GreenpeaceBR: Bolsonaro disse ontem que ""No corrente ano, não tivemos notícias de incêndios nem no Pantanal e nem na Floresta Amazônica…"
1531,Livia_Fs,RT @reginacls57yah1: Bolsonaro humilhando a Globo dentro da Globo.É  22 sim sinhô!  #BolsonaroNoPrimeiroTurno https://t.co/EDosnPq3BX
1532,kaarla_rochaa,"RT @alamoju: engraçado o olavo de carvalho que era um grande apoiador do bolsonaro e agora que o barco tá afundando, ele até agora não decl…"
1533,bonassi_ana,RT @roxmo: O carniça na propaganda eleitoral mentindo de novo sobre sua inocência e acusando Bolsonaro de ser ladrão!   Mas só ele pode propa…
1534,otaviolopes,"RT @tarcisiogdf: VAMOS FECHAR COM CHAVE DE OURO O 1º TURNO!  Neste sábado (01), teremos a maior motociata já vista no Brasil!   Na Capital, va…"
1535,daviguimaraesc2,"RT @uaiian: os caras ouvem Djonga, Filipe Ret e Racionais, dizem que amam a favela e o gueto mas ainda sim vão votar no bolsonaro…amigão,…"
1536,eujotaptorres,RT @anittaxswift: ￣￣￣￣￣￣￣￣￣￣￣|                FÃ DE              ANITTA             NÃO VOTA                   EM           BOLSONARO…
1537,lucasfaccio_,"@Jdreal2025 @unwtedcrf @xmaicow @flaviocostaf que vá, lula e bolsonaro são farinha do mesmo saco. só que vcs sao ig… https://t.co/udkqG0nVZj"
1538,BangsLester,"Há dois anos, houve quem temesse um 2° turno entre Moro e Bolsonaro. E o cara agora se contentando em ser ""água no… https://t.co/qjucvRaMPO"
1539,evarayzel2022,"RT @Zambelli2210: Domingo é BOLSONARO 2️⃣2️⃣ 🇧🇷Já que, em plena campanha eleitoral, Alexandre de Moraes não devolveu as redes sociais de…"
1540,sonilda_pereira,RT @xicosa: Uma curiosidade sociológica: como o eleitorado evangélico viu o uso de um falso padre pelo Bolsonaro?
1541,Mara21Castro,RT @Patrici79518969: 🌻 José Aldo Júnior (UFC) declara voto em Bolsonaro 🇧🇷💛 https://t.co/5NnfL2sNvz
1542,_jeffaugusto,"RT @chicobarney: Tudo que Bolsonaro diz é enganoso, mentiroso ou distorcido. Dá para concordar ou discordar da visão de mundo de qualquer c…"
1543,fumarcausa,"RT @marinalang: Existe uma crítica circulando na imprensa sobre Lula não ter apresentado seu plano para a economia. O nunca se ""analisa"" é…"
1544,Teresin34056988,RT @Patrici79518969: 🌻 José Aldo Júnior (UFC) declara voto em Bolsonaro 🇧🇷💛 https://t.co/5NnfL2sNvz
1545,MarcusS72882469,RT @Elainnefaria1: Bolsonaro falou na cara do Bonner que cortou a mamata da Globo 😂 #BolsonaroNoPrimeiroTurno
1546,DanielMorgner,RT @Ana_Leather: Minha avó morreu isolada numa uti COVID. Apavorada e sozinha. O Bolsonaro fez troça dos brasileiros morrendo com falta d…
1547,OMairone,"RT @SigaGazetaBR: Pesquisa Brasmarket: Bolsonaro tem 45,4%, contra 30,9% de Lula https://t.co/tgXLVAq8vR"
1548,mdbgrava,RT @Fabio_F_50: O dia que Enéas elogiou o Presidente BOLSONARO… 🫡 https://t.co/LbwVXjHAn9
1549,sadbunnylala_,RT @camarotedacpi: 🤫 SIGILO DE 100 ANOSA Folha de São Paulo fez um levantamento e apurou que existem 65 casos que foram colocados em sigi…
1550,vixenadeboghafa,RT @lavipeti: a Simone tebet com ciúme que o Bolsonaro roubou e destruiu mais terras indígenas que ela
1551,AdrianaRuella,"RT @PedroRonchi2: Cristão bolsonarista é aquele que deixou de seguir o Papa para seguir o padre Kelmon, deixou de seguir Jesus para seguir…"
1552,liazyzx,"RT @acasalechi: Um estuprador que apoia Bolsonaro. Bolsonaro: ""não estupro você pq você não merece"". Neymar sonega imposto, apoia Bolsonaro…"
1553,searajps20,"RT @conexaopolitica: Jair Bolsonaro disse que Soraya Thronicke pediu cargos para ele, mas todos pedidos foram negados. Mencionou o período…"
1554,Gabriel72155692,@laisccpx @CaduR13 Mas pra sua tristeza eu existo e dia 2 vou votar no Bolsonaro!  !  !  🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
1555,avideira,"RT @gabriel_chalita: Inacreditável Bolsonaro falar: ""temos as leis Paulo Gustavo e Aldir Blanc"". Ele vetou as duas leis. Os vetos foram der…"
1556,LauremMar,"RT @FlavioBolsonaro: Depois de atletas, artistas também começam a declarar apoio a Bolsonaro 22.Obrigado, Marrone!  #Bolsonaro22 https://t.…"
1557,orvalhoeu,"RT @HWASANOlR: simone e soraya tão rendendo muito meme mas NÃO caiam nessa, elas são racistas, anti indígenas e apoiaram o bolsonaro até po…"
1558,patriotabene,"RT @PauloChuchuSBC: Carolina Ribera Añez @caroriberaanez , filha da ex-presidente da Bolívia e presa política , Jeanine Añez @JeanineAnez p…"
1559,patriota2022bra,RT @capitaoderrite: Sorocaba é Bolsonaro!  !  !   https://t.co/tJI4Pf45kR
1560,CrisFerreiraFer,"RT @kimpaim: Sem piada, vcs já imaginaram quanto custou pra Globo produzir o debate de ontem, colocar vários temas de esquerda, Natura paga…"
1561,RebecaBinda,"RT @GreenpeaceBR: Bolsonaro disse ontem que ""No corrente ano, não tivemos notícias de incêndios nem no Pantanal e nem na Floresta Amazônica…"
1562,Marcos11215212,RT @nikolas_dm: Poços de Caldas e Minas é Bolsonaro!  !  !   https://t.co/PgFFr991VQ
1563,MARCIOS48155880,RT @Hedilbe49136857: Rei do futsal: Falcão também declara seu apoio a Bolsonaro ☛ https://t.co/X8tqGqNg8h
1564,ValterNetoM,RT @capitaoderrite: Sorocaba é Bolsonaro!  !  !   https://t.co/tJI4Pf45kR
1565,QRosane,"RT @AndreJanonesAdv: Me ajudem a fazer esse vídeo rodar muito. Não se iludam, o bolsonarismo não morrerá com a derrota de Bolsonaro no domi…"
1566,Deborabi,RT @fpassos1964: 150 mil inscritos!  140 vídeos cantados contra esse governo desgraçado. Bolsonaro tá no fim mas o bolsonarismo não!   Portan…
1567,elpoefuego,RT @cartasdogabs: Bolsonaro NÃO criou a lei Paulo GustavoBolsonaro NÃO criou Aldir BlancBolsonaro NÃO criou auxílio emergencialBolsonaro…
1568,nicholascalisto,"RT @JamilChade: 📺 Hoje, a TV francesa 🇫🇷 me perguntou sobre a relação Neymar - Bolsonaro. Minha resposta 👇🏼"
1569,TtFrrz,"RT @luisnassif: Rebordosa em Poços de Caldas!   O prefeito municipal contratou motoqueiros para a motociata de Bolsonaro. Na hora der pagar,…"
1570,gguksuo,Jair Blink Bolsonaro
1571,Monik14642787,RT @FranciscaBadar1: Sou do Agro e tenho propriedade pra falar: Bolsonaro foi o único que se preocupou com o Agro.. vivíamos com medo do MS…
1572,euRaeI_,RT @antoniotabet: O Brasil nunca foi exemplo de honestidade.O Brasil nunca foi exemplo de penitência.O Brasil nunca foi exemplo de educ…
1573,beatzmrl,RT @mdzstan: |￣￣￣￣￣￣￣￣￣￣￣|                FÃ DE                TGCF            NÃO VOTA                   EM           BOLSONARO…
1574,Hamilton1rj,RT @nikolas_dm: Poços de Caldas e Minas é Bolsonaro!  !  !   https://t.co/PgFFr991VQ
1575,marcelovp,RT @desmentindobozo: Carluxo atacou ontem a jornalista @AndreiaSadi após ela ter publicado que Bolsonaro iria utilizar a tática dele no #De…
1576,SofiaLimae,@rs_miharu bolsonaro tem o meu mesmo mindset 🤓
1577,aestrella0702,RT @WinstonLing: Sergio Moro declara apoio a Jair Bolsonaro na eleição presidencial https://t.co/VTjd8zNHZP
1578,Reginaldopmgo21,"RT @Zambelli2210: Domingo é BOLSONARO 2️⃣2️⃣ 🇧🇷Já que, em plena campanha eleitoral, Alexandre de Moraes não devolveu as redes sociais de…"
1579,BrenoMartinsBas,"RT @Zambelli2210: Domingo é BOLSONARO 2️⃣2️⃣ 🇧🇷Já que, em plena campanha eleitoral, Alexandre de Moraes não devolveu as redes sociais de…"
1580,Aldo1Gama,RT @TradutordoBR: Tucker Carlson: A verdade sobre Jair Bolsonaro. 🇺🇸🇧🇷 https://t.co/xF58FMLkOD
1581,darknyghts,eu sobrevivi... eu sobrevivi a um jantar com a minha família e minha tia falando do bolsonaro sem parar
1582,AletorreB,"@Zaldestefano @barbaragancia Só lembrando: Você está votando em um candidato que, por cálculo politico, ajudou na e… https://t.co/nSmX6RC9iY"
1583,sihgreg,"RT @Cecillia: ""Tem duas pessoas [Carlos e Eduardo Bolsonaro] que atuam diretamente nisso [fake news e ataques na Internet]"" - Major Olímpio…"
1584,SheilaAlvaren11,"RT @medicinaupap: Vamos andar de verde e amarelo nesse sábado e domingo, pede o Presidente Bolsonaro. #PeloBemdoBrasil https://t.co/nxOEBTV…"
1585,miguelreissfc,O Povo discutindo Lula X Bolsonaro no grupo da minha sala no WhatsApp foi o melhor entretenimento que eu tive em se… https://t.co/w9fBFc1obZ
1586,PBarros23322571,RT @PATRlOTAS: Vai ser no 1° turno 🇧🇷 https://t.co/aMe5DMWEZ5
1587,salomao_chico,"RT @leandroruschel: Em live, Bolsonaro pede que o povo vá votar de verde e amarelo."
1588,Caiobanda,RT @BrazilFight: URGENTE-PELÉ COM BOLSONARO https://t.co/PhTjTceZF9
1589,JuarezSantanaBr,RT @thaispsic: Recado importante do Presidente Bolsonaro.💚🇧🇷💛👇🏻 https://t.co/xpYXyYSHfF
1590,ppliberato,RT @DINHOMATTOS01: Simplesmente Espetacular... É Bolsonaro 22 ou não é?  É é é é é é é é....🤣🤣🤣🤣🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/EiUULwgeNm
1591,_yonaraguedes,RT @veras_alvaro: quem sofreu muito com a eleição do bolsonaro em 2018(sabendo do desastre que vinha pela frente) sabe a ansiedade que é es…
