,Usuario,Tweet
2058,concemo,"RT @HPRecalde: Repudio el atentado contra la Vicepresidenta Cristina Fernández de Kirchner y no sólo a la persona que lo hizo, sino a quien…"
2059,irrazabalale5,"RT @AM_1080: 🔸 ¡Locura!👉 Intentaron disparar en el rostro a la vicepresidenta de Argentina, Cristina Fernández de Kirchner, en medio de u…"
2060,josefinabolli1,RT @SabinaFrederic: Expreso mi más enérgico repudio contra el intento de asesinato a nuestra Vicepresidenta @CFKArgentina. Es inadmisible…
2061,NicooValentin,Como hacen para meter 8000 memes de Cristina si fue recién . Parece que ya los tienen a mano
2062,lobonegro023,"RT @carina_catan: #AtentadoACFK y al brasileño quien lo contrató, se va a saber algún día. Cuidemos a Cristina nosotres el pueblo. https://…"
2063,meg_aj73,RT @pia_dmn: Deben estar felices quienes militaron fervientemente para que algún demente quiera ir a matar a Cristina. Los moviliza el odio…
2064,anam_fernandez,RT @gabicarpineti: Lo de la policía de CABA y sus balas de plomo en la movilización en apoyo a Cristina no es casual ni un hecho aislado: e…
2065,Yokihos,"RT @Jeff_Ace4Ace: Que el que intentó bajar de un t1ro a Cristina Kirchner era BRASILEÑO, no volver a haber huevos a decirles que salieron d…"
2066,Mirandasolange0,RT @soyunargento: Si el loco que se acercó a Cristina armado llegaba a matarla se iba a convertir en nuestro asesinato de Kennedy criado a…
2067,OscarAfonso13,"RT @eixopolitico: 🇦🇷 URGENTE: Cristina Kirchner, vice-presidente da Argentina, sofre tentativa de assassinato.De acordo com o jornal Clar…"
2068,EMcGrath59,"RT @gimenafuertes: La promo de TN de hoy, ""Cristina obsesionada con su custodia"" 👇🏾 https://t.co/aJGPSLCUVw"
2069,rinaldocosta,RT @DavidNemer: Os ataques à Cristina Kirchner tem crescido exponencialmente nos últimos dias no Telegram bolsonarista. https://t.co/1E59tF…
2070,ppilar23,RT @pia_dmn: Deben estar felices quienes militaron fervientemente para que algún demente quiera ir a matar a Cristina. Los moviliza el odio…
2071,Katilieva,RT @mijamart88: Un hombre sacó un arma e intento asesinar a Cristina Fernández. Lo que el macrismo está provocando es inaceptable.Las inst…
2072,Carrillo_ND,RT @Leonardo_Grosso: El atentado a Cristina frente a su casa es el resultado de los niveles de violencia política que vienen instalando hac…
2073,LaliMusicax,"RT @laliporlamusica: Cristina que bronca me das, por que no hiciste tu show mañana? Justo hoy que es el team lal1 venis hacer tu teatro de…"
2074,MarquezzJSss,RT @frabigol: Sudanalytics viendo como Cristina tiene 1/1 disparos desviados https://t.co/ZTdnPjbgH3
2075,aeciodepapelao,"RT @mamede_filho: O brasileiro Fernando Andrés Sabag Montiel, de 35 anos, é o responsável pelo atentado contra Cristina Kirchner. Se faltav…"
2076,ortegaime32,"RT @azucenau: #Relevante | Un hombre le apuntó con una pistola a Cristina Kirchner, vicepresidenta de #Argentina; el arma falló. video: @…"
2077,JP_BR__,"RT @eixopolitico: 🇦🇷 URGENTE: Cristina Kirchner, vice-presidente da Argentina, sofre tentativa de assassinato.De acordo com o jornal Clar…"
2078,Nicolasblanco65,RT @Valentinn007: El que trato de matar a Cristinahttps://t.co/2Uot7AYShM
2079,benicio_di,@ariel_RC76 @danimenduco_ @_____She_____1 Cristina y Mandarina❤️Excepto el té de peperina 😝
2080,MaraJtiva,"RT @gustavojaraes: Acaban de intentar asesinar a Cristina Fernández de Kirchner.Cuanta impotencia, cuanta rabia, cuanta tristeza.Los medi…"
2081,arrascaocta,RT @lucasrohan: 🔴 URGENTEAutor da tentativa de assassinato contra Cristina Kirchner é um brasileiro e foi preso
2082,Mila_Tayar,RT @diegowainstein: Jajaja la causa ya la tiene la jueza Capuchetti.Así que tal vez resulta culpable Cristina de esto.Déjense de joder.
2083,mateo_adn,RT @celsonunez: Este “atentado” ocurre al momento que un fiscal pide que Cristina Fernández sea condenada a 12 años.
2084,karollineliv,"RT @jairmearrependi: Putz, tentaram assasssinar a Cristina Kirchner  https://t.co/xj7SVybkO6"
2085,argentoooc,RT @sindicatodedom4: Los custodios de Cristina https://t.co/E9vp1U3Ay4
2086,Quicu21,RT @fargosi: Gracias a los que -por coimas- nos vendieron al Alberto Estadista y a la Cristina Tranquila. https://t.co/RQJixZUNaG
2087,JuanMor0,"RT @lacha: Por definición a Cristina no le creo nada, nunca.Si encima Massa boquea, menos."
2088,BraiiPereyraa,RT @todonoticias: 🔴 El impresionante momento en el que le apuntan a Cristina Kirchner en la cabeza https://t.co/76u2dmLcAk https://t.co/hXp…
2089,owenotabien_,RT @juan_amorin: La TV Publica acaba de publicar el momento donde un hombre saca un arma frente a la vicepresidenta Cristina Kirchner.Sig…
2090,OlivioVitor,"Agora a pouco, nossos vizinhos Argentinos presenciaram uma tentativa de assassinato contra a Cristina Kirchner.A… https://t.co/l0PrlgYUTL"
2091,MarianoRojas97,Lo de Cristina es más trucho que las pestañas que se ponen ustedes
2092,Alechiara65,RT @capcentral: Momento en que intentan dispararle a Cristina Kirchner y aparentemente el disparo no salióLo detuvieron los militantes y…
2093,alsoc47,Cristina dijo que si le pasaba algo había que mirar al norte. Dónde está ese norte?
2094,exrynes,"RT @C5N: 🔴 Esta es la persona que quiso matar a Cristina Kirchner-Es un hombre de 35 años, de origen brasileño. -Su nombre es Fernando S…"
2095,_Mister_Equis_,Ya salió la falsa oposición a solidarizarse con la corrupta de la Vicepresidenta Cristina. Pongan #FuerzaCristina e… https://t.co/lUOpk0XeL9
2096,Nyn_Green,"RT @Maufalavigna: E o homem que tentou assassinar Cristina Kirchner é brasileiro. Putaquiuspariu. A tentativa de atirar falhou, mas o proje…"
2097,ismaelsepx,RT @BundesInsider: É uma situação em que eu nunca quero estar mas imagino o que se passa na cabeça da pessoa que tem uma arma apontada para…
2098,Scalfoni93,"RT @ThiagoResiste: URGENTE, tentaram assassinar Cristina Kirchner na Argentina!!O vídeo é chocante, seria 1 tiro no meio da cara, por sor…"
2099,martinhalty,RT @pagina12: 🔴 GATILLÓ Y NO SALIÓ EL DISPARO👉 Detuvieron a una persona armada con una pistola frente a la casa de la vicepresidenta Cris…
2100,Anna_Lupereira,RT @DenisRogatyuk: #Argentina: A close-up vídeo of the assassination attempt against Cristina Kirchner. The gun was waved within inches of…
2101,ToApegada_,"RT @_cacatuita: a cristina kirchner nasceu de novo. se a arma não trava, o tiro ia pegar na cara."
2102,marianodiaz33,RT @abarcawalter: Total repudio al acto de violencia sufrido por la compañera  @CFKArgentina. No debemos tolerar vivir situaciones como es…
2103,Navegaciones,RT @florenciacanali: Los q fomentan la violencia son responsables del intento de asesinato a la Vicepresidenta Cristina KirchnerTodos los…
2104,amandaasubiar,"O homem que tentou matar a Cristina foi detido. Fernando Sabag Montiel. Brasileiro de 35 anos, bolsonarista. https://t.co/ORq6cdPYJa"
2105,emijzapata,RT @Paralyticss: El que estaba encargado de cuidar a Cristina https://t.co/P8Xn4xYHHf
2106,Ricardojr1921,RT @andrenunesfnt: Cristina Kirchner fue víctima de un atentado contra su vida. El sospechoso es brasileño.Que vergüenza para mi país. Ha…
2107,PaooVich18,RT @GonzalezJul1an: Los custodios de cristina cuando le apuntaron con un arma en la cabezq  #AtentadoACFK https://t.co/NT8zTn8VOF
2108,RaserMandujano,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
2109,OVAGLSARA_,RT @xmilianx_: Mi tios el domingo en la mesa familiar discutiendo si el atentado a Cristina estaba todo armado o no https://t.co/488khtuZnr
2110,SebastinPizzi1,RT @luisghernan: 💥ABOMINABLE💥La Vicepresidenta de Argentina Cristina Fernández de Kirchner @CFKArgentina fue víctima de un intento de a…
2111,Nadadeeso,RT @donnatefah: un fiscal se suicida: lo mato cristinaintentan matar a cristina: fue cristina
2112,RLra20,Detuvieron a un hombre armado que intentó atacar a Cristina Kirchner https://t.co/CuoNnBXhIk https://t.co/Y30FoPUm7x
2113,MarioVitorSanto,"RT @mamede_filho: O brasileiro Fernando Andrés Sabag Montiel, de 35 anos, é o responsável pelo atentado contra Cristina Kirchner. Se faltav…"
2114,Sebesflow,Cristina K hizo la gran Fulvio Rossi?
2115,andrepiaui,Página 12 afirma que homem que tentou assassinar Cristina Kirchner é brasileiro.Quem se arrisca a traçar um  perfil?
2116,GabrielRev1,RT @MashiRafael: ¡Qué le pasa al mundo!Mi solidaridad absoluta con Cristina. @CFKArgentina
2117,juan_idiaz,El odio termina penetrando de una u otra manera. No los vamos a dejar. Fuerza Cristina! El pueblo siempre te va a… https://t.co/Fo078y2RQ4
2118,4bogadex,Los que decían qué hay que mword a Cristina ahora dicen que está todo armado
2119,estelagan,RT @elreydelvacilon: Justo el día en que el Kirchnerismo instala la idea de que la oposición busca un muerto… zas! Intentar aniquilar a Cri…
2120,JorgeDom11,"RT @David_cu_: ALERTA!! intento de magnicidio contra Cristina Fernández de Kirchner... solo demuestra el odio latente, le temen a Cristina,…"
2121,Edith_hv,"RT @Dan_Callejas: #ATENCIÓN Con lo que pasó hace unos momentos en Argentina, intentaron matar a Cristina Fernández de Kirchner, vicepreside…"
2122,raritytommo,"RT @lucasrohan: 🔴 URGENTETV exibe novo vídeo de tentativa de assassinato contra Cristina Kirchner na Argentina que mostra, de outra persp…"
2123,leyes11,RT @Alerta_News_: 🇦🇷| ÚLTIMA HORA: Un hombre intentó disparar contra Cristina Kirchner pero su arma falló.  https://t.co/8YNcRAMJQz
2124,echarareir,RT @perfilcom: 🛑 Quién es el detenido por apuntarle con un arma a la cabeza de Cristina Kirchnerhttps://t.co/TQgqNB8E4L
2125,brunoamaya93,RT @Valentinn007: El que trato de matar a Cristinahttps://t.co/2Uot7AYShM
2126,LioMld,"RT @troglioneta: Amigo no se dimensiona lo MONTONAZO que es esto, desde que le hayan puesto una 9 en la sien a Cristina hasta que no haya s…"
2127,BorbasFla10_43,RT @lucasrohan: 🔴 URGENTEUm brasileiro de 35 anos tentou assassinar a ex-presidenta da Argentina Cristina Kirchner. A arma falhou e tudo…
2128,Morcor_de_Moria,RT @MashiRafael: ¡Qué le pasa al mundo!Mi solidaridad absoluta con Cristina. @CFKArgentina
2129,vigorabicha,"RT @mamede_filho: O brasileiro Fernando Andrés Sabag Montiel, de 35 anos, é o responsável pelo atentado contra Cristina Kirchner. Se faltav…"
2130,AngelaYasmimo13,RT @gleisi: Muito grave o que aconteceu com a companheira Cristina Kirchner vítima de uma tentativa de homicídio. A imagem choca. Isso é re…
2131,EzeeNavarro,"RT @Pampa139: Bormbardearon la plaza en el 55, intentaron matar a Perón, y ahora intentan matar a Cristina. El odio sigue intacto, y fomen…"
2132,GeneAntros,RT @KawsachunNews: The moment when a man pulls a pistol on Vice President Cristina Fernández de Kirchner in a failed assassination attempt.…
2133,Paolo221079,RT @ameal_mabel: Los medios de comunicación A24 N+ TN clarin nacion infobae anerica SON RESPONSABLES Y TIENEN QUE HACERSE CARGO No debe de…
2134,hxmtown,LA QUISIERON MWORD A CRISTINA???????
2135,ezemanzanera,"RT @joanefe_: Lo de la seguridad de Cristina es una vergüenza, estaban así mientras le gatillaban en la cara (!) https://t.co/rmtyZnIxFL"
2136,david_joel_12,"RT @AntoBartolozzi: La semana pasada, un diputado nacional pidió pena de muerte para Cristina. Hace unos días, otro diputado abiertamente t…"
2137,Rodrigo16353263,"RT @LaNacionPy: 🔴 URGENTE | Intentaron asesinar a la vicepresidente de Argentina, Cristina Fernández de Kirchner. Un hombre apuntó a la cab…"
2138,susanalara47,RT @PulguitasY: Ahora va a hablar el presidente Alberto Fernández por cadena nacional por el intento de ate tado hacía Cristina Kirchner. N…
2139,geniodelfutbolm,RT @EnOrsai: ATENTARON CONTRA LA VICE PRESIDENTA DE ARGENTINA CRISTINA KIRCHNER https://t.co/kz4rOUuZKO
2140,cristinaalamino,RT @CarlosEguiaUno: #URGENTE Terminó la reunión por el ajuste en discapacidad. Denuncian que la plata se la quedaron las obras sociales sin…
2141,Cadena3_Rosario,Video: el momento exacto en que gatillaron en la cabeza a Cristina Kirchner https://t.co/OzJtqubYJ9 vía @Cadena3com
2142,GabyLaLocologa,RT @JorgeAleman1951: El disparo que intenta el tipo contra Cristina es la consecuencia en acto del discurso de las derechas
2143,tongaledesma1,RT @oocgrafo: El que intentó matar a cristina https://t.co/oWryg1qnRn
2144,elzumba_,SI LA TOCAN A CRISTINA.No pueden decir que no avisamos
2145,MiqueasVillagra,RT @Valentinn007: El que trato de matar a Cristinahttps://t.co/2Uot7AYShM
2146,Guason_Xeneize,"RT @AntoBartolozzi: La semana pasada, un diputado nacional pidió pena de muerte para Cristina. Hace unos días, otro diputado abiertamente t…"
2147,H_Adames19,"RT @MundoEConflicto: 🔴 #AHORA | Nuevas imágenes del intento de magnicidio contra la vicepresidenta argentina, Cristina Fernández.https://t…"
2148,51angeles,"SE DAN CUENTA GENTE QUE A CRISTINA LA SALVO ""DIOS"" Y NADIE MÁS QUE ""DIOS"" GATILLARLE A 10 cm DE LA CARA Y NO SALIÓ !!!Bendita sea!!!!!🙌🙏✌✌✌"
2149,pedrocromo,RT @arilijalad: Quisieron matar a Cristina. https://t.co/LgQIuQNrSS
2150,GipsyGastello,"RT @Fariacrt: Desde la República Bolivariana de Venezuela repudiamos el nefasto ataque en contra de la Vicepresidenta @CFKArgentina, por pa…"
2151,Andres33860023,"RT @AntoBartolozzi: La semana pasada, un diputado nacional pidió pena de muerte para Cristina. Hace unos días, otro diputado abiertamente t…"
2152,Fe_bgo,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
2153,no_nombre_nn_nn,RT @agusantonetti: El momento en el que intentan dispararle a Cristina Kirchner. https://t.co/weIehFRUy3
2154,clau4037,RT @GuidoCattaneo: También es responsable el diputado del PRO @FranSanchezNQN que pedía pena de muerte para Cristina. #AtentadoACFK
2155,facu_it,RT @donnatefah: un fiscal se suicida: lo mato cristinaintentan matar a cristina: fue cristina
2156,ribeiro_coronel,@andrenunesfnt Cacetada:https://t.co/CPYQ4LsLHU
2157,Lucas1Mart,"RT @GuilhermeBoulos: FASCISMO! Um homem armado tentou disparar contra Cristina Kirchner, vice-presidente da Argentina. Minha solidariedade…"
2158,SantiMayor,Recién lo leía en un tuit de @LaInca_ y ya lo están planteando algunas empresas periodísticas. El discurso de la de… https://t.co/IDRF4BzypN
2159,macarena_zg,"De que custodia me hablas Aníbal? Fuimos todos a bancar a Cristina, y la federal caminando como si nada? Los únicos… https://t.co/vfMOPL2MBH"
2160,Niclaus93,En tn iban a hablar de la ABSURDA CANTIDAD DE CUSTODIOS QUE TIENE CRISTINA.ELLOS ESTABAN BUSCANDO ESTO Y ESTABAN ESPERANDO QUE PASE.
2161,idiotas_para,Ahora todos hablarán del atentado y no de los delitos de Cristina . https://t.co/WGkwSxnV9g
2162,rastonemdp,RT @urisantxcruz: El conchesumare que mató a Kennedy viendo como el tipo le erró a Cristina estando a un metro: https://t.co/9OsPuhMPli
2163,crisqoficial,@todonoticias El circo este solo se lo creen los militontos de Cristina. Sabe que está condenada y tiene que hacers… https://t.co/eibU7YfIBI
2164,CammPety,"RT @LaEntrerriana10: Che sigo sorprendida por el patrimonio de los políticos, Cristina 167.000 dólares, Alberto 440.000 pesos en una caja d…"
2165,JosFern76251396,"RT @ThiagoResiste: URGENTE, tentaram assassinar Cristina Kirchner na Argentina!!O vídeo é chocante, seria 1 tiro no meio da cara, por sor…"
2166,jossimarfarias,"RT @andre_serret: Fernando Andrés Sabag Montiel, o terrorista que tentou matar Cristina Kirchner, já foi detido em março desse ano por port…"
2167,Luucassmarco,RT @lucasrohan: 🔴 URGENTEUm brasileiro de 35 anos tentou assassinar a ex-presidenta da Argentina Cristina Kirchner. A arma falhou e tudo…
2168,PatyCN1,"RT @randolfeap: ABSURDO! Nossa solidariedade à vice-presidente da Argentina Cristina Kirchner, que sofreu uma tentativa de assassinato. O d…"
2169,Remedio88981530,RT @brezhneviano: La lacra inhumana de Ceferino Reato especulando en vivo con que el intento de asesinato le sea funcional a Cristina. No n…
2170,rocionasiff,RT @juan_amorin: La TV Publica acaba de publicar el momento donde un hombre saca un arma frente a la vicepresidenta Cristina Kirchner.Sig…
2171,SiParlante,@gmilman Mafioso! Qué tenes que ver vos con el intento de magnicidio a Cristina?? Esto lograron fascistas!!!!!
2172,gastonSaseta,RT @L34NR: La seguridad de Cristina Kirchner mientras simulaban el #AtentadoACFK con el arma trabada y todo https://t.co/OkzMlsUQeu
2173,MarcusM28711650,"RT @saritacoelho: Já colocaram aquele estranho ""atentado"" contra Cristina Kirchner na conta do Bolsonaro ou ainda é cedo?"
2174,cesar_garcia_nt,"RT @TimoComunes: Condeno el fallido intento de magnicidio contra la vicepresidenta de la República de Argentina, Cristina Fernández de Kirc…"
2175,SoniarArsoni,"RT @ThiagoResiste: ATENÇÃO, o homem que tentou assassinar Cristina Kirchner é brasileiro!Bolsominions estão se espalhando e cometendo ter…"
2176,LaliYoc,RT @martincarrizo_: Cadena Nacional de Alberto Fernández para solidarizarse con Cristina Fernández. Deberíamos salir todos a la calle ahora…
2177,Pablo_Med1naPy,@OOC_Momo Si el sicario era estadounidense ya mataban a Cristina pero es Brasilero y ellos solo juegan bien al fútbol
2178,AvalleGera,@pau_oliveto Bajen un cambio. El discurso del odio que ustedes promueven habilita las prácticas violentas de ayer d… https://t.co/QKs5jc7qlL
2179,patograndt,para que abri twitter dios me estaba por poner a estudiar y ahora me enganche con lo de cristiname odio https://t.co/HV8xBOXFTP
2180,AmiraFeito,"RT @pia_dmn: Militantes a tono con dirigentes, hace unos días un diputado nacional de JxC pidió pena de muerte para Cristina y no pasó nada…"
2181,ServianMaximo,"RT @aliciakirchner: Conmocionada e indignada, con mucho dolor. Cuando el discurso de la oposición es el odio, el resultado es la violencia.…"
2182,vargsvillalobos,RT @ladiaria: Argentina: detuvieron al hombre que intentó asesinar a Cristina Fernández https://t.co/f1Gcfq21jg
2183,cruz_juande,RT @SergioOPalazzo: Los cultores del odio desde los medios hegemónicos y el fiscal Luciani tienen que hacerse cargo del atentado a @CFKArge…
2184,SbastianUc,RT @UNLZoficial: Desde la UNLZ expresamos el repudio más enérgico al atentado contra la vicepresidenta Cristina Fernández de Kirchner. Pedi…
2185,MarcioD57968098,"RT @Maufalavigna: E o homem que tentou assassinar Cristina Kirchner é brasileiro. Putaquiuspariu. A tentativa de atirar falhou, mas o proje…"
2186,ysifueraellaaa,RT @elreydelvacilon: Justo el día en que el Kirchnerismo instala la idea de que la oposición busca un muerto… zas! Intentar aniquilar a Cri…
2187,Rodrisoto_11,RT @leoneltudo: el chabon q mandaron a matar a cristina y gatillo pero no le salio el disparo https://t.co/jLTZ1H0iTo
2188,marcusvieira25,RT @GeorgMarques: Sinto-me envergonhado de ser brasileiro e saber que um compatriota por pouco não assassinou a VP da Argentina Cristina Ki…
2189,Opus__Eponymous,RT @lucasrohan: 🔴 URGENTEArgentina em choque com tentativa de assassinato contra a vice-presidenta Cristina Kirchner na frente da casa de…
2190,lpfortes,"É tudo tão assustador, apavorante mesmo, que junto com a consternação e solidariedade com a Cristina Kirchner, refo… https://t.co/GxfAKnHpSn"
2191,GladysMarinaGo3,"RT @David_cu_: ALERTA!! intento de magnicidio contra Cristina Fernández de Kirchner... solo demuestra el odio latente, le temen a Cristina,…"
2192,martinsc___,NO HERMANO QYE MIERDA LO DE CRISTINA
2193,Gustavo67444765,"Terrible! Intentar matar a Cristina es la locura total. En defensa propia y de la vida,  Todos con Cristina! Adónde… https://t.co/CZljM2v0th"
2194,Horacio16473941,RT @ElNecio_Cuba: 📷 Foto del momento en que le sacan una pistola a Cristina Fernández.- El sujeto disparó y no salió la bala - Hombre de…
2195,Juanjo3800,RT @FilmusDaniel: Nuestro total repudio al atentado que se efectuó contra la vida de Cristina. Toda nuestra solidaridad con Cristina y su f…
2196,RenanOl03703137,"@FlavioBolsonaro Segundo informações um brasileiro Bolsonarista, tentou matar CRISTINA KIRCHNER...  olha o perigo q… https://t.co/NQYKx0gLmN"
2197,juangomez1962,"RT @profesorwil: Una persona armada fue detenida esta noche frente a la casa de Cristina Kirchner, por apuntar con un arma #ElMetroSeMueve…"
2198,valenmaragliano,RT @urisantxcruz: El conchesumare que mató a Kennedy viendo como el tipo le erró a Cristina estando a un metro: https://t.co/9OsPuhMPli
2199,guiaugusto003,"RT @updatecharts: 🚨 Brasileiro tenta matar vice-presidente da Argentina, Cristina Kirchenner, em atentado com arma de fogo. As informações…"
2200,angelsalazar097,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
2201,AlduMartinez_,@Tomiasdasds ademas quien va con intencion y POSIBILIDAD de matar a cristina y no vas a tener el cartucho entero ca… https://t.co/0MEIEsrg1s
2202,silvrib,RT @diariohoynet: 🚨📢 #ALERTA | #Cristina AHORA |🔴Intentaron asesinar a Cristina Kirchner Así trasladaban a la persona detenida que quis…
2203,empiricoestoico,"RT @Misslzquierda: El agresor de Cristina Fernández es Fernando Sabag Montiel, de 35 años y de origen brasileño. https://t.co/oHRMibWG6r"
2204,PiedadeMagda,RT @gleisi: Muito grave o que aconteceu com a companheira Cristina Kirchner vítima de uma tentativa de homicídio. A imagem choca. Isso é re…
2205,bibianalaco,RT @ProfeMatias: Todos con Cristina más que nunca. #TodosConCristina #TodosSomosCristina https://t.co/VxyJIfEnxQ
2206,Xiovannaa_,"RT @portalypis: TOP VILÕES WALCYR CARRASCO#1 • Cristina - Alma Gêmea, 10.300 votos (11.29%)https://t.co/ioVB6WXHoI"
2207,arteamorpaz,RT @porquetendencia: #AtentadoACFK:Por lo que sucedió durante la llegada de Cristina Kirchner a su casa https://t.co/fOkRdyqI2o
2208,LaNiaDeLaCalza1,RT @AnibalGarzon: URGENTE: Intento de atentado con un arma contra Cristina Kirchner en la vigília que hay frente a su residenciahttps://t…
2209,wamirandam,RT @AlertaNews24: 🇦🇷 | URGENTE: Intento de asesinato contra la vicepresidenta argentina Cristina Kirchner. https://t.co/Mx5KmrS6Ih
2210,Madixonp,Cuántos magnicidios se inventó Chávez al igual que Cristina ahora?Hasta armas recuperaron y  nunca se supo que pa… https://t.co/TBSIvnbkTp
2211,mumimumi09,RT @porquetendencia: #AtentadoACFK:Por lo que sucedió durante la llegada de Cristina Kirchner a su casa https://t.co/fOkRdyqI2o
2212,queremopas,"RT @Oficialmmendes: Polícia Argentina prende homem, que seria brasileiro, identificado como Fernando Andres Sabag Montiel, durante atentado…"
2213,jmguimera,"RT @h0m3r02: El LAWFARE contra Monica Oltra es descarado y vergonzoso, la valenciana ha desprivatizado el total de la sanidad en Valencia.…"
2214,EsparBoy,RT @lajornadaonline: Atentado fallido en contra de Cristina Fernández de KirchnerUn hombre intentó disparar contra la vicepresidenta arge…
2215,Herr_Davitzki,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
2216,Hugo_Ozan,RT @SrEnajenadoo: Chabon quisieron matar a Cristina re turbio
2217,morena623626425,"RT @ThiagoResiste: ATENÇÃO, o homem que tentou assassinar Cristina Kirchner é brasileiro!Bolsominions estão se espalhando e cometendo ter…"
2218,sagepa03,RT @sergiodwy: Intentaron matar a Cristina. Veo las imágenes y no puedo parar de temblar.
2219,ellston_gunn,RT @janafig: TV Local diz que 100 pessoas estão encarregadas da segurança de Cristina Kirchner. Cem pessoas. E conseguiram colocar uma arma…
2220,antikjuntos,Buena estrategia del Kirchnerismo para conseguir el apoyo que Cristina no tuvo frente a la causa judicial que está… https://t.co/deZtg9ZOXk
2221,sofia_laura10,"RT @etupito: Es tremendo lo que sucedió. Es el odio que provocaron. Todos sabemos quienes generan esta locura. Basta de esta gente nefasta,…"
2222,peddrocosta,"RT @lucasrohan: 🔴 URGENTETentativa de assassinato de Cristina Kirchner na Argentina. A arma, aparentemente, falhou. Tudo gravado em vídeo…"
2223,somel62,"RT @sacha_faria: O brasileiro e eleitor do nanopresidente, Fernando Andres Sabag Montiel, ameaçou Cristina Kirchner com uma arma e foi pres…"
2224,MarioMa65165225,RT @alfreserramanci: Según motor de búsqueda Clarín:838.000 menciones a Cristina74.800 menciones a Salarios300.000 menciones a Messi+Mar…
2225,Gloriaziegler,RT @clarincom: 🔴 AHORA | Detuvieron a un hombre que le apuntó con una pistola a Cristina Kirchner cuando llegaba a su casa.📲 Más informac…
2226,Cadlitoz,RT @donnatefah: un fiscal se suicida: lo mato cristinaintentan matar a cristina: fue cristina
2227,Cardoso16178436,RT @Lindasod: Cristina Kirchner sofre atentado de um brasileiro armado? Hummmm... isto está me lembrando o tiro no ônibus do Lula ou a paté…
2228,DeVincentis_J,El atentado contra Cristina habla de la Sociedad enferma y llena de odio en la que convivimos constantemente. A mí… https://t.co/Tjcu3Sh8Y6
2229,Sergiowid1,"RT @andre_serret: Fernando Andrés Sabag Montiel, o terrorista que tentou matar Cristina Kirchner, já foi detido em março desse ano por port…"
2230,Marcosalbertiz2,"Bueno che tragedia esto de cristina, mañana feriado?"
2231,AleAkd_,"Estos hijos de puta diciendo como le van a aumentar la custodia a Cristina. Y si que que quieren hijos de puta, CRI… https://t.co/HgbRBS5bXa"
2232,soluterionte,@a_b_berurier Cristina nuestra lider legítima fue víctima de ser asesinada por un criminal a centímetros de su pres… https://t.co/QdzoNlKS5u
2233,sonny_eldios,RT @AlertaNews24: 🇦🇷 | URGENTE: Intento de asesinato contra la vicepresidenta argentina Cristina Kirchner. https://t.co/Mx5KmrS6Ih
2234,walucioferreira,"RT @samiabomfim: Gravíssimo o atentado que quase matou Cristina Kirchner. Informações apontam para a autoria de um brasileiro, o que só com…"
2235,PacodeCuba,RT @juan_amorin: La TV Publica acaba de publicar el momento donde un hombre saca un arma frente a la vicepresidenta Cristina Kirchner.Sig…
2236,xdjdpx,RT @JorgeAleman1951: El disparo que intenta el tipo contra Cristina es la consecuencia en acto del discurso de las derechas
2237,HugoMuo70354048,"RT @MundoEConflicto: 🔴 #AHORA | Nuevas imágenes del intento de magnicidio contra la vicepresidenta argentina, Cristina Fernández.https://t…"
2238,bleonardo86,"RT @lolaescreva: Estou realmente assustada com este atentado a vice-presidenta Cristina Kirchner. Felizmente a arma falhou, mas foi por mto…"
2239,lucasrohan,Hoje mesmo a segurança de Cristina foi reforçada e a oposição odienta questionava a medida. Mesmo com segurança ref… https://t.co/8oEatTzTFB
2240,FlasheoYT,Coscu le gatilló a cristina? https://t.co/tNAVAj1s1d
2241,Memperrona_,RT @juan_amorin: La TV Publica acaba de publicar el momento donde un hombre saca un arma frente a la vicepresidenta Cristina Kirchner.Sig…
2242,KoralysHidalgo,Aristegui Noticias - Atacan a Cristina Kirchner con arma de fuego; resulta ilesa | Videos https://t.co/AYwhD6k1ee
2243,LucasFauno,RT @emipizarro: La oposición sale a repudiar el atentado contra Cristina Fernández de Kirchner. Hay que avisarle a Arietto y Tetaz porque e…
2244,gasbas01,RT @L34NR: La seguridad de Cristina Kirchner mientras simulaban el #AtentadoACFK con el arma trabada y todo https://t.co/OkzMlsUQeu
2245,rp2007,RT @AgenciaTelam: La TV Pública (@TV_Publica) registró la imagen del arma con la que un hombre intentó atacar a Cristina Kirchner https://t…
2246,Pablobenfed,@TCosta16573927 @MLauraAssis Cristina con esto comienza su campaña electoral para el año que viene. Victimizacion 100%
2247,ddfa3434,RT @AZmilitary1: ‼️JUST IN‼️🇧🇷❌🇦🇷Footage from another angle shows the moment when a Brazilian National named Fernando Andrés Sabag Montie…
2248,Not_afraidd,RT @somoscorta: 🟣 AHORA | La Televisión Pública registró la imagen del arma con la que un hombre intentó atacar a Cristina Kirchner. https:…
2249,14f3d3,"RT @gimenafuertes: La promo de TN de hoy, ""Cristina obsesionada con su custodia"" 👇🏾 https://t.co/aJGPSLCUVw"
